Date,Open,High,Low,Close,Volume,ExDividend,SplitRatio,AdjOpen,AdjHigh,AdjLow,AdjClose,AdjVolume
2015-10-28,137.92,141.23,137.5,140.83,8510027.0,0.0,1.0,126.72047986806001,129.76169788113,126.33458513528,129.39417908801002,8510027.0
2015-10-27,143.51,143.83,137.33,137.86,15005072.0,0.0,1.0,131.85655500192,132.15057003642,126.17838964821001,126.66535204908999,15005072.0
2015-10-26,144.75,145.0,143.21,143.66,3489428.0,0.0,1.0,132.9958632606,133.22556250629998,131.58091590708,131.99437454934,3489428.0
2015-10-23,144.61,145.49,143.7,144.68,5370439.0,0.0,1.0,132.86723168301,133.67577302786998,132.03112642866,132.9315474718,5370439.0
2015-10-22,141.74,145.07,141.62,144.09,5583076.0,0.0,1.0,130.23028434236,133.28987829508998,130.12002870443,132.38945725195,5583076.0
2015-10-21,140.25,142.66,139.3,140.92,7134526.0,0.0,1.0,128.86127683799,131.07557756654,127.98841970433,129.47687081646998,7134526.0
2015-10-20,142.49,142.88,140.27,140.64,16025591.0,0.0,1.0,130.91938207946998,131.27771290276002,128.87965277764,129.21960766128,16025591.0
2015-10-19,149.85,149.97,148.38,149.22,7954684.0,0.0,1.0,137.68172787289,137.79198351082,136.33109630817,137.10288577372,7954684.0
2015-10-16,150.45,151.2,149.26,150.39,3483599.0,0.0,1.0,138.23300606257,138.92210379967,137.13963765303998,138.17787824360002,3483599.0
2015-10-15,150.91,151.24,148.58,150.09,3476219.0,0.0,1.0,138.65565267466002,138.95885567898,136.51485570473,137.90223914876,3476219.0
2015-10-14,149.6,150.65,149.02,150.01,3352327.0,0.0,1.0,137.45202862719,138.41676545913,136.91912637716,137.82873539014,3352327.0
2015-10-13,150.78,150.78,149.18,149.62,3915707.0,0.0,1.0,138.53620906689,138.53620906689,137.06613389441003,137.47040456684,3915707.0
2015-10-12,152.4,152.58,150.85,151.14,3227636.0,0.0,1.0,140.02466017903,140.19004363594,138.60052485569,138.8669759807,3227636.0
2015-10-09,152.46,153.14700000000002,151.27,152.39,3531107.0,0.0,1.0,140.079787998,140.71100152519,138.98641958847,140.01547220921,3531107.0
2015-10-08,149.69,153.019,149.29,152.28,4794357.0,0.0,1.0,137.53472035564,140.59339551138999,137.16720156251998,139.9144045411,4794357.0
2015-10-07,150.04,150.73,148.8565,150.09,2989915.0,0.0,1.0,137.85629929962,138.49026921774998,136.76890307047,137.90223914876,2989915.0
2015-10-06,149.06,150.15,148.49,148.78,3018074.0,0.0,1.0,136.95587825647,137.95736696773,136.43216397628,136.69861510129,3018074.0
2015-10-05,145.82,149.8925,145.82,149.04,5131669.0,0.0,1.0,133.9789760322,137.72077674466001,133.9789760322,136.93750231682,5131669.0
2015-10-02,141.05,144.59,140.56,144.58,3053928.0,0.0,1.0,129.59631442423,132.84885574335,129.14610390266,132.83966777352,3053928.0
2015-10-01,145.31,145.67,141.59,143.59,3880747.0,0.0,1.0,133.51038957097,133.84115648478002,130.09246479493999,131.93005876055,3880747.0
2015-09-30,143.69,145.71,143.66,144.97,3923866.0,0.0,1.0,132.02193845883002,133.87790836409,131.99437454934,133.19799859681,3923866.0
2015-09-29,141.99,142.66,141.1501,142.47,4763509.0,0.0,1.0,130.45998358806003,131.07557756654,129.68828600221002,130.90100613981002,4763509.0
2015-09-28,144.42,145.38,142.47,142.52,4292421.0,0.0,1.0,132.69266025627,133.57470535976003,130.90100613981002,130.94694598895,4292421.0
2015-09-25,145.55,146.27,144.53,145.42,3474279.0,0.0,1.0,133.73090084683997,134.39243467446002,132.79372792438,133.61145723908,3474279.0
2015-09-24,142.6,145.07,141.95,144.41,3278207.0,0.0,1.0,131.02044974757,133.28987829508998,130.42323170875,132.68347228645,3278207.0
2015-09-23,144.21,144.57,142.75,143.66,2674225.0,0.0,1.0,132.49971288988002,132.83047980369,131.15826929499,131.99437454934,2674225.0
2015-09-22,144.62,145.06,143.7699,144.43,3564015.0,0.0,1.0,132.87641965283,133.28069032527,132.09535033775,132.7018482261,3564015.0
2015-09-21,145.39,146.98,144.92,146.48,3824858.0,0.0,1.0,133.58389332958998,135.04478053225,133.15205874767,134.58538204085,3824858.0
2015-09-18,146.05,146.385,143.98,144.51,7975845.0,0.0,1.0,134.19029933823998,134.49809632748,132.28838958384,132.77535198473,7975845.0
2015-09-17,148.1,149.68,147.3,148.14,4002952.0,0.0,1.0,136.07383315298,137.52553238581,135.33879556674,136.1105850323,4002952.0
2015-09-16,147.84,148.89,147.54,148.41,2799222.0,0.0,1.0,135.83494593746,136.7996827694,135.55930684262,136.35866021765,2799222.0
2015-09-15,146.6,147.93,145.76,147.53,2717060.0,0.0,1.0,134.69563767878,135.91763766591,133.92384821323,135.55011887279,2717060.0
2015-09-14,147.37,147.37,145.41,145.65,3226747.0,0.0,1.0,135.40311135553998,135.40311135553998,133.60226926925,133.82278054512,3226747.0
2015-09-11,145.91,147.5,145.67,147.37,3113953.0,0.0,1.0,134.06166776065,135.5225549633,133.84115648478002,135.40311135553998,3113953.0
2015-09-10,145.85,147.16,144.51,146.2,3461658.0,0.0,1.0,134.00653994168002,135.21016398915,132.77535198473,134.32811888566002,3461658.0
2015-09-09,148.74,149.04,144.85,145.05,3407761.0,0.0,1.0,136.66186322198,136.93750231682,133.08774295888,133.27150235544,3407761.0
2015-09-08,145.86,147.34,145.66,147.23,3933010.0,0.0,1.0,134.01572791151,135.37554744606,133.83196851495,135.27447977795,3933010.0
2015-09-04,144.57,145.4,143.32,143.7,4201068.0,0.0,1.0,132.83047980369,133.59308129942,131.68198357519,132.03112642866,4201068.0
2015-09-03,146.05,148.03,145.77,146.78,3603518.0,0.0,1.0,134.19029933823998,136.00951736418997,133.93303618306,134.86102113568998,3603518.0
2015-09-02,144.92,145.08,143.18,145.05,4251778.0,0.0,1.0,133.15205874767,133.29906626492,131.5533519976,133.27150235544,4251778.0
2015-09-01,144.84,144.98,141.85,142.68,5271696.0,0.0,1.0,133.07855498905002,133.20718656664,130.33135201047,131.0939535062,5271696.0
2015-08-31,147.26,148.4,146.26,147.89,4093078.0,0.0,1.0,135.30204368743,136.34947224783002,134.38324670463,135.8808857866,4093078.0
2015-08-28,147.75,148.2,147.18,147.98,4076211.0,0.0,1.0,135.752254209,136.16571285126003,135.22853992881,135.96357751505,4076211.0
2015-08-27,148.63,148.97,145.66,148.54,4975966.0,0.0,1.0,136.56079555386998,136.87318652802,133.83196851495,136.47810382542,4975966.0
2015-08-26,144.09,146.98,142.14,146.7,6197229.0,0.0,1.0,132.38945725195,135.04478053225,130.59780313548,134.78751737706003,6197229.0
2015-08-25,146.94,147.11,140.62,140.96,7071869.0,0.0,1.0,135.00802865293002,135.16422414001002,129.20123172163,129.51362269578001,7071869.0
2015-08-24,143.47,147.76,142.32,143.47,10186817.0,0.0,1.0,131.81980312261,135.76144217883,130.76318659238999,131.81980312261,10186817.0
2015-08-21,151.5,153.19,148.7,148.85,7360898.0,0.0,1.0,139.19774289451001,140.75050979545,136.62511134267,136.76293089009,7360898.0
2015-08-20,152.74,153.91,152.5,152.66,4011514.0,0.0,1.0,140.33705115318998,141.41204362306001,140.11653987731,140.26354739456002,4011514.0
2015-08-19,155.15,155.67,153.41,153.94,4205904.0,0.0,1.0,142.55135188174,143.0291263128,140.95264513166,141.43960753254999,4205904.0
2015-08-18,155.51,156.52,155.25,156.01,2018337.0,0.0,1.0,142.88211879555,143.81010374818,142.64323158002,143.34151728695,2018337.0
2015-08-17,155.2,156.69,154.7,156.31,2249554.0,0.0,1.0,142.59729173088002,143.96629923525,142.13789323948,143.61715638178998,2249554.0
2015-08-14,155.0,156.21,154.58,155.75,3226434.0,0.0,1.0,142.41353233432,143.52527668351001,142.02763760154,143.10263007142,3226434.0
2015-08-13,156.06,156.09,154.3171,155.07,2533318.0,0.0,1.0,143.38745713609,143.41502104557,141.78608587476,142.47784812312,2533318.0
2015-08-12,154.26,156.52,153.95,156.16,3624852.0,0.0,1.0,141.73362256705,143.81010374818,141.44879550238002,143.47933683437,3624852.0
2015-08-11,155.96,155.99,154.86,155.51,3167111.0,0.0,1.0,143.29557743781,143.32314134728998,142.28490075673,142.88211879555,3167111.0
2015-08-10,156.77,157.4652,156.12,156.75,4613371.0,0.0,1.0,144.03980299388002,144.67855065632,143.44258495506,144.02142705422,4613371.0
2015-08-07,155.89,156.25,154.335,155.12,3794897.0,0.0,1.0,143.23126164901,143.56202856282,141.80253234076,142.52378797226,3794897.0
2015-08-06,157.13,157.54,156.18,156.32,3004487.0,1.3,1.0,144.37056990769,144.74727667064,143.49771277403,143.62634435162,3004487.0
2015-08-05,159.1,159.54,157.48,157.9,3463034.0,0.0,1.0,144.97494852393,145.37588489949,143.49877368667,143.88148568152,3463034.0
2015-08-04,158.4,158.82,156.87,157.6,5260575.0,0.0,1.0,144.33709519918997,144.71980719404,142.94293007511,143.60811997091002,5260575.0
2015-08-03,161.7,161.85,157.9,158.71,4615511.0,0.0,1.0,147.34411801584,147.48080087114,143.88148568152,144.61957310015,4615511.0
2015-07-31,161.4,162.06,160.63,161.99,3580226.0,0.0,1.0,147.07075230523,147.67215686856002,146.36911364802,147.60837153609,3580226.0
2015-07-30,160.5,161.4,159.75,160.96,1994660.0,0.0,1.0,146.25065517342,147.07075230523,145.56724089691002,146.66981592968,1994660.0
2015-07-29,160.0,161.5,159.39,161.09,3378396.0,0.0,1.0,145.79504565575002,147.16187420877,145.23920204418002,146.78827440428,3378396.0
2015-07-28,159.91,160.19,158.5,160.05,2720890.0,0.0,1.0,145.71303594257,145.96817727246,144.42821710272,145.84060660751,2720890.0
2015-07-27,159.0,160.18,158.6,159.07,3706240.0,0.0,1.0,144.88382662040001,145.95906508211002,144.51933900626003,144.94761195286998,3706240.0
2015-07-24,161.29,161.93,159.41,159.75,3777631.0,0.0,1.0,146.97051821135,147.55369839397,145.25742642488999,145.56724089691002,3777631.0
2015-07-23,160.27,162.75,159.83,161.73,5034246.0,0.0,1.0,146.04107479529,148.30089800295,145.64013841974,147.3714545869,5034246.0
2015-07-22,162.73,163.0695,159.7,160.35,7180385.0,0.0,1.0,148.28267362225,148.59203248475,145.52167994514,146.11397231812,7180385.0
2015-07-21,164.34,166.35,162.02,163.07,13747503.0,0.0,1.0,149.74973626916,151.58128653021,147.63570810715,148.59248809427,13747503.0
2015-07-20,172.79,173.78,172.14,173.22,7335491.0,0.0,1.0,157.44953711784999,158.35164396285,156.85724474488,157.84136130305,7335491.0
2015-07-17,170.33,172.52,170.1,172.51,4356391.0,0.0,1.0,155.2079382909,157.20350797831,154.99835791277002,157.19439578796002,4356391.0
2015-07-16,169.47,171.09,169.16,171.0,3529874.0,0.0,1.0,154.4242899205,155.90046475776,154.14181201954,155.81845504458,3529874.0
2015-07-15,168.48,169.27,168.0,168.53,1998004.0,0.0,1.0,153.52218307549998,154.24204611343,153.08479793853002,153.56774402726998,1998004.0
2015-07-14,169.43,169.54,168.24,168.61,3025263.0,0.0,1.0,154.38784115908,154.48807525297,153.30349050702,153.6406415501,3025263.0
2015-07-13,167.93,169.89,167.52,169.38,4228963.0,0.0,1.0,153.02101260606,154.80700191533998,152.64741280157,154.34228020731,4228963.0
2015-07-10,165.66,167.4,165.515,166.95,4538349.0,0.0,1.0,150.95254539581998,152.53806651733,150.82041863568998,152.12801795142,4538349.0
2015-07-09,165.34,165.51,163.7,163.85,4199708.0,0.0,1.0,150.66095530451,150.81586254052,149.16655608654,149.30323894184,4199708.0
2015-07-08,164.0,164.94,162.68,163.16,2776286.0,0.0,1.0,149.43992179714,150.29646769036998,148.23711267048,148.67449780745,2776286.0
2015-07-07,164.94,165.35,162.2317,165.0,3549861.0,0.0,1.0,150.29646769036998,150.67006749486,147.82861317693002,150.35114083249,3549861.0
2015-07-06,163.83,165.23,163.52,164.73,3079782.0,0.0,1.0,149.28501456113,150.56072121062002,149.00253666017,150.10511169294,3079782.0
2015-07-02,165.05,165.32,164.42,165.09,2852696.0,0.0,1.0,150.39670178426002,150.6427309238,149.82263379199,150.43315054567,2852696.0
2015-07-01,163.97,165.61,163.6,164.49,3214547.0,0.0,1.0,149.41258522608,150.90698444405,149.075434183,149.88641912446002,3214547.0
2015-06-30,163.99,164.0,162.12,162.66,3597288.0,0.0,1.0,149.43080960678998,149.43992179714,147.72683001068998,148.21888828977,3597288.0
2015-06-29,163.92,165.35,162.89,162.97,3314679.0,0.0,1.0,149.36702427431,150.67006749486,148.4284686679,148.50136619073,3314679.0
2015-06-26,166.23,166.8116,165.23,165.46,8945485.0,0.0,1.0,151.47194024597,152.00190523693,150.56072121062002,150.77030158875,8945485.0
2015-06-25,167.8,168.13,166.08,166.08,2408780.0,0.0,1.0,152.90255413146002,153.20325641313,151.33525739067,151.33525739067,2408780.0
2015-06-24,168.71,168.84,166.8301,166.97,3548079.0,0.0,1.0,153.73176345363,153.85022192823,152.01876278908,152.14624233213002,3548079.0
2015-06-23,168.38,169.97,167.57299999999998,168.62,3701637.0,0.0,1.0,153.43106117197,154.87989943816999,152.69570741043998,153.64975374045,3701637.0
2015-06-22,167.65,168.34,167.2,167.73,2335796.0,0.0,1.0,152.76587127616,153.39461241055,152.35582271026001,152.83876879898997,2335796.0
2015-06-19,167.62,168.42,166.77,166.99,7072020.0,0.0,1.0,152.7385347051,153.46750993338,151.96399852506,152.16446671283,7072020.0
2015-06-18,167.05,168.72,167.05,168.25,3330864.0,0.0,1.0,152.21913985495001,153.74087564398002,152.21913985495001,153.31260269736998,3330864.0
2015-06-17,167.0,167.8476,166.1,167.17,2862993.0,0.0,1.0,152.17357890319,152.94592815755,151.35348177136999,152.32848613918998,2862993.0
2015-06-16,166.33,167.4,165.91,166.84,3249842.0,0.0,1.0,151.5630621495,152.53806651733,151.18035015466,152.02778385753,3249842.0
2015-06-15,165.33,166.44,164.25,166.26,4245657.0,0.0,1.0,150.65184311415,151.66329624339,149.66772655597998,151.49927681703002,4245657.0
2015-06-12,168.23,168.3,166.69,166.99,3065085.0,0.0,1.0,153.29437831666002,153.35816364913998,151.89110100223,152.16446671283,3065085.0
2015-06-11,169.26,170.44,168.54,168.78,3464013.0,0.0,1.0,154.23293392307,155.30817238478,153.57685621762,153.79554878611,3464013.0
2015-06-10,166.49,169.39,166.06,168.92,4680545.0,0.0,1.0,151.70885719516002,154.35139239767,151.31703300996,153.92311945104998,4680545.0
2015-06-09,165.34,166.02,163.37,165.68,3395901.0,0.0,1.0,150.66095530451,151.28058424853998,148.86585380487,150.97076977653,3395901.0
2015-06-08,167.17,167.28,165.02,165.34,3758726.0,0.0,1.0,152.32848613918998,152.42872023308,150.36936521319998,150.66095530451,3758726.0
2015-06-05,168.25,168.9103,167.2,167.4,3100505.0,0.0,1.0,153.31260269736998,153.91428062641,152.35582271026001,152.53806651733,3100505.0
2015-06-04,169.53,170.6,167.93,168.38,3079334.0,0.0,1.0,154.47896306261998,155.45396743043997,153.02101260606,153.43106117197,3079334.0
2015-06-03,170.5,171.5601,169.63,169.92,2131031.0,0.0,1.0,155.36284552691,156.32882882628002,154.57008496615,154.8343384864,2131031.0
2015-06-02,169.66,170.45,168.43,169.65,2571762.0,0.0,1.0,154.59742153721,155.31728457514,153.47662212373,154.58830934686,2571762.0
2015-06-01,170.21,171.04,169.03,170.18,2985479.0,0.0,1.0,155.09859200665002,155.85490380598998,154.02335354494,155.07125543559,2985479.0
2015-05-29,171.35,171.35,169.65,169.65,4091431.0,0.0,1.0,156.13738170695,156.13738170695,154.58830934686,154.58830934686,4091431.0
2015-05-28,171.45,171.84,170.66,171.71,1731372.0,0.0,1.0,156.22850361049,156.58387903427,155.50864057256,156.46542055968,1731372.0
2015-05-27,171.16,172.48,170.49,172.0,2764378.0,0.0,1.0,155.96425009023997,157.16705921690001,155.35373333655,156.72967407993,2764378.0
2015-05-26,172.11,172.12,169.13,170.13,3848738.0,0.0,1.0,156.82990817382,156.83902036417,154.11447544848,155.02569448383002,3848738.0
2015-05-22,173.04,173.39,172.19,172.22,2849692.0,0.0,1.0,157.67734187668998,157.99626853906,156.90280569664,156.9301422677,2849692.0
2015-05-21,173.32,174.14,173.035,173.34,2295590.0,0.0,1.0,157.93248320658998,158.67968281557,157.67278578151002,157.95070758728997,2295590.0
2015-05-20,173.33,174.44,172.46,173.76,2300693.0,0.0,1.0,157.94159539694,158.95304852618,157.14883483619,158.33341958213998,2300693.0
2015-05-19,172.97,173.75,171.93,173.48,2523002.0,0.0,1.0,157.61355654422,158.32430739179,156.66588874745,158.07827825223998,2523002.0
2015-05-18,173.44,173.49,172.3,173.06,1970630.0,0.0,1.0,158.04182949083,158.0873904426,157.00303979053,157.6955662574,1970630.0
2015-05-15,173.91,174.41,172.6,173.26,2916115.0,0.0,1.0,158.47010243744,158.92571195512,157.27640550113998,157.87781006447,2916115.0
2015-05-14,173.5,174.4,173.22,174.05,2438669.0,0.0,1.0,158.09650263295,158.91659976476,157.84136130305,158.59767310239,2438669.0
2015-05-13,171.24,172.74,170.75,172.28,2457521.0,0.0,1.0,156.03714761306003,157.40397616609,155.59065028574,156.98481540983,2457521.0
2015-05-12,170.55,171.4899,168.84,170.55,2961739.0,0.0,1.0,155.40840647866997,156.26486125,153.85022192823,155.40840647866997,2961739.0
2015-05-11,172.65,172.99,170.86,171.12,2661030.0,0.0,1.0,157.3219664529,157.63178092491998,155.69088437963,155.92780132882,2661030.0
2015-05-08,172.94,173.33,172.24,172.68,3092599.0,0.0,1.0,157.58621997316,157.94159539694,156.94836664841,157.34930302396,3092599.0
2015-05-07,169.63,171.98,169.04,170.99,2472627.0,0.0,1.0,154.57008496615,156.71144969922,154.0324657353,155.80934285423,2472627.0
2015-05-06,172.9,174.05,168.86,170.05,3610900.0,1.3,1.0,157.54977121174,158.59767310239,153.86844630893,154.952796961,3610900.0
2015-05-05,173.51,174.23,171.96,173.08,3593465.0,0.0,1.0,156.90609746543998,157.55719763358,155.50442349233998,156.51724597613,3593465.0
2015-05-04,174.47,176.3,173.7,173.97,4023850.0,0.0,1.0,157.77423102296999,159.42911061701,157.07791556536998,157.32207812842,4023850.0
2015-05-01,173.2,174.0,172.42,173.67,3312052.0,0.0,1.0,156.62576267082,157.34920730209,155.92040415533,157.05078639169,3312052.0
2015-04-30,173.77,174.28,170.3,171.29,5062613.0,0.0,1.0,157.1412169706,157.60241292304,154.00327588245,154.89853861365,5062613.0
2015-04-29,173.4,175.1303,172.8,174.4,4517190.0,0.0,1.0,156.80662382863997,158.37134413549998,156.26404035518,157.71092961773002,4517190.0
2015-04-28,170.83,174.69,170.02,173.92,5816308.0,0.0,1.0,154.48255795066999,157.97317829656998,153.75007026151002,157.27686283897,5816308.0
2015-04-27,170.89,171.49,170.3,170.73,3166588.0,0.0,1.0,154.53681629802,155.07939977146998,154.00327588245,154.39212737176,3166588.0
2015-04-24,170.23,170.85,168.74,169.78,3888439.0,0.0,1.0,153.93997447721,154.50064406645,152.59255885147,153.53303687212,3888439.0
2015-04-23,165.23,171.91,165.14,170.24,8230392.0,0.0,1.0,149.41844553175,155.45920820288998,149.33705801073,153.94901753511002,8230392.0
2015-04-22,164.39,166.0,162.89,165.36,4024674.0,0.0,1.0,148.65882866891002,150.11476098935,147.30236998528,149.53600528433,4024674.0
2015-04-21,166.07,167.38,164.05,164.26,9683592.0,0.0,1.0,150.17806239459,151.3627029783,148.35136470062,148.54126891633,9683592.0
2015-04-20,162.1,166.64,161.9,166.16,9609204.0,0.0,1.0,146.58796841189,150.69351669437,146.40710725406998,150.25944991561002,9609204.0
2015-04-17,161.75,161.86,160.03,160.67,4308880.0,0.0,1.0,146.27146138571,146.37093502251003,144.71605542847,145.29481113349,4308880.0
2015-04-16,163.31,163.98,162.54,163.13,3136947.0,0.0,1.0,147.68217841669,148.28806329539,146.98586295908999,147.51940337466002,3136947.0
2015-04-15,162.63,164.96,162.5,164.13,3498756.0,0.0,1.0,147.06725048011,149.1742829687,146.94969072753,148.42370916375,3498756.0
2015-04-14,162.42,162.7352,160.79,162.3,2719287.0,0.0,1.0,146.87734626440002,147.16238344912,145.40332782818,146.76882956971,2719287.0
2015-04-13,162.37,164.0,162.36,162.38,3868911.0,0.0,1.0,146.83213097495002,148.30614941117,146.82308791706,146.84117403283997,3868911.0
2015-04-10,162.34,163.33,161.25,162.86,2515603.0,0.0,1.0,146.80500180128,147.70026453248002,145.81930849116,147.27524081159999,2515603.0
2015-04-09,161.7,162.47,160.72,162.34,2263490.0,0.0,1.0,146.22624609626,146.92256155386002,145.34002642295,146.80500180128,2263490.0
2015-04-08,161.72,163.55,161.01,161.85,2524323.0,0.0,1.0,146.24433221203998,147.89921180608,145.60227510178,146.36189196461999,2524323.0
2015-04-07,161.67,163.84,161.62,162.07,3147966.0,0.0,1.0,146.19911692258,148.16146048491,146.15390163313,146.56083923821998,3147966.0
2015-04-06,159.69,162.8,158.702,162.04,3465681.0,0.0,1.0,144.40859146018,147.22098246426,143.51513734056002,146.53371006455,3465681.0
2015-04-02,159.52,162.54,158.89,160.45,4671578.0,0.0,1.0,144.25485947603002,146.98586295908999,143.68514682891,145.09586385989,4671578.0
2015-04-01,160.23,160.62,158.39,159.18,3700791.0,0.0,1.0,144.89691658629,145.24959584404,143.23299393436,143.94739550773997,3700791.0
